Source_Dataset,Original_Degree,Original_CGPA,ML_Degree_Code,ML_Spec_Code,ML_CGPA_Norm,ML_YoG,ML_Cert_Count
Academic Performance (V2),MCE,4.45,2,5,0.89,2014,0
Academic Performance (V2),MCE,4.20,2,5,0.84,2014,0
Academic Performance (V2),PET,2.87,2,9,0.57,2010,0
Academic Performance (V2),PET,2.07,2,9,0.41,2011,0
Academic Performance (V2),PET,2.18,2,9,0.44,2013,0
Academic Performance (V2),PET,4.80,2,9,0.96,2010,0
Academic Performance (V2),PET,3.96,2,9,0.79,2010,0
Academic Performance (V2),PET,3.10,2,9,0.62,2010,0
Academic Performance (V2),PET,3.06,2,9,0.61,2010,0
Academic Performance (V2),PET,4.29,2,9,0.86,2010,0
Academic Performance (V2),PET,3.21,2,9,0.64,2010,0
Academic Performance (V2),PET,3.16,2,9,0.63,2010,0
Academic Performance (V2),PET,3.84,2,9,0.77,2010,0
Academic Performance (V2),PET,4.51,2,9,0.9,2010,0
Academic Performance (V2),PET,2.63,2,9,0.53,2012,0
Academic Performance (V2),PET,2.48,2,9,0.5,2010,0
Academic Performance (V2),PET,3.46,2,9,0.69,2010,0
Academic Performance (V2),PET,3.17,2,9,0.63,2010,0
Academic Performance (V2),PET,3.34,2,9,0.67,2010,0
Academic Performance (V2),PET,3.69,2,9,0.74,2010,0
Academic Performance (V2),PET,4.85,2,9,0.97,2010,0
Academic Performance (V2),PET,2.96,2,9,0.59,2011,0
Academic Performance (V2),PET,3.16,2,9,0.63,2010,0
Academic Performance (V2),PET,4.30,2,9,0.86,2010,0
Academic Performance (V2),PET,3.04,2,9,0.61,2011,0
Academic Performance (V2),PET,3.72,2,9,0.74,2010,0
Academic Performance (V2),PET,3.77,2,9,0.75,2010,0
Academic Performance (V2),PET,3.03,2,9,0.61,2010,0
Academic Performance (V2),PET,3.43,2,9,0.69,2011,0
Academic Performance (V2),PET,3.83,2,9,0.77,2010,0
Academic Performance (V2),PET,2.36,2,9,0.47,2010,0
Academic Performance (V2),PET,3.52,2,9,0.7,2010,0
Academic Performance (V2),PET,2.16,2,9,0.43,2012,0
Academic Performance (V2),PET,2.43,2,9,0.49,2011,0
Academic Performance (V2),PET,2.68,2,9,0.54,2010,0
Academic Performance (V2),PET,3.68,2,9,0.74,2010,0
Academic Performance (V2),PET,3.01,2,9,0.6,2010,0
Academic Performance (V2),PET,2.65,2,9,0.53,2011,0
Academic Performance (V2),PET,3.37,2,9,0.67,2011,0
Academic Performance (V2),PET,3.53,2,9,0.71,2011,0
Academic Performance (V2),PET,4.05,2,9,0.81,2011,0
Academic Performance (V2),PET,3.39,2,9,0.68,2011,0
Academic Performance (V2),PET,3.14,2,9,0.63,2011,0
Academic Performance (V2),PET,3.91,2,9,0.78,2011,0
Academic Performance (V2),PET,3.29,2,9,0.66,2011,0
Academic Performance (V2),PET,4.12,2,9,0.82,2011,0
Academic Performance (V2),PET,4.68,2,9,0.94,2011,0
Academic Performance (V2),PET,4.66,2,9,0.93,2011,0
Academic Performance (V2),PET,4.03,2,9,0.81,2011,0
Academic Performance (V2),PET,3.46,2,9,0.69,2011,0
Academic Performance (V2),PET,3.75,2,9,0.75,2011,0
Academic Performance (V2),PET,2.72,2,9,0.54,2012,0
Academic Performance (V2),PET,3.63,2,9,0.73,2012,0
Academic Performance (V2),PET,3.33,2,9,0.67,2013,0
Academic Performance (V2),PET,3.03,2,9,0.61,2012,0
Academic Performance (V2),PET,3.48,2,9,0.7,2012,0
Academic Performance (V2),PET,2.66,2,9,0.53,2012,0
Academic Performance (V2),PET,2.60,2,9,0.52,2013,0
Academic Performance (V2),PET,3.29,2,9,0.66,2012,0
Academic Performance (V2),PET,3.85,2,9,0.77,2012,0
Academic Performance (V2),PET,3.82,2,9,0.76,2012,0
Academic Performance (V2),PET,2.94,2,9,0.59,2012,0
Academic Performance (V2),PET,2.75,2,9,0.55,2013,0
Academic Performance (V2),PET,2.95,2,9,0.59,2012,0
Academic Performance (V2),PET,2.42,2,9,0.48,2012,0
Academic Performance (V2),PET,2.71,2,9,0.54,2012,0
Academic Performance (V2),PET,4.63,2,9,0.93,2012,0
Academic Performance (V2),PET,3.59,2,9,0.72,2012,0
Academic Performance (V2),PET,4.20,2,9,0.84,2012,0
Academic Performance (V2),PET,4.17,2,9,0.83,2012,0
Academic Performance (V2),PET,3.27,2,9,0.65,2012,0
Academic Performance (V2),PET,4.41,2,9,0.88,2012,0
Academic Performance (V2),PET,3.22,2,9,0.64,2012,0
Academic Performance (V2),PET,2.58,2,9,0.52,2012,0
Academic Performance (V2),PET,3.85,2,9,0.77,2012,0
Academic Performance (V2),PET,3.19,2,9,0.64,2012,0
Academic Performance (V2),PET,3.85,2,9,0.77,2012,0
Academic Performance (V2),PET,3.61,2,9,0.72,2012,0
Academic Performance (V2),PET,3.79,2,9,0.76,2012,0
Academic Performance (V2),PET,2.61,2,9,0.52,2012,0
Academic Performance (V2),PET,3.37,2,9,0.67,2012,0
Academic Performance (V2),PET,4.44,2,9,0.89,2012,0
Academic Performance (V2),PET,3.37,2,9,0.67,2012,0
Academic Performance (V2),PET,3.22,2,9,0.64,2012,0
Academic Performance (V2),PET,2.50,2,9,0.5,2012,0
Academic Performance (V2),PET,2.64,2,9,0.53,2013,0
Academic Performance (V2),PET,3.19,2,9,0.64,2014,0
Academic Performance (V2),PET,2.86,2,9,0.57,2012,0
Academic Performance (V2),PET,3.48,2,9,0.7,2012,0
Academic Performance (V2),PET,2.78,2,9,0.56,2012,0
Academic Performance (V2),PET,2.85,2,9,0.57,2012,0
Academic Performance (V2),PET,4.50,2,9,0.9,2012,0
Academic Performance (V2),PET,3.58,2,9,0.72,2012,0
Academic Performance (V2),PET,2.51,2,9,0.5,2013,0
Academic Performance (V2),PET,3.29,2,9,0.66,2012,0
Academic Performance (V2),PET,3.64,2,9,0.73,2012,0
Academic Performance (V2),PET,2.89,2,9,0.58,2012,0
Academic Performance (V2),PET,3.39,2,9,0.68,2012,0
Academic Performance (V2),PET,3.83,2,9,0.77,2012,0
Academic Performance (V2),PET,3.60,2,9,0.72,2012,0
Academic Performance (V2),PET,4.17,2,9,0.83,2012,0
Academic Performance (V2),PET,4.60,2,9,0.92,2012,0
Academic Performance (V2),PET,3.42,2,9,0.68,2013,0
Academic Performance (V2),PET,3.06,2,9,0.61,2012,0
Academic Performance (V2),PET,2.43,2,9,0.49,2013,0
Academic Performance (V2),PET,3.21,2,9,0.64,2012,0
Academic Performance (V2),PET,3.15,2,9,0.63,2012,0
Academic Performance (V2),PET,4.34,2,9,0.87,2012,0
Academic Performance (V2),PET,3.83,2,9,0.77,2012,0
Academic Performance (V2),PET,4.14,2,9,0.83,2012,0
Academic Performance (V2),PET,2.71,2,9,0.54,2013,0
Academic Performance (V2),PET,3.00,2,9,0.6,2012,0
Academic Performance (V2),PET,4.15,2,9,0.83,2012,0
Academic Performance (V2),PET,2.98,2,9,0.6,2012,0
Academic Performance (V2),PET,4.21,2,9,0.84,2013,0
Academic Performance (V2),PET,2.76,2,9,0.55,2014,0
Academic Performance (V2),PET,3.00,2,9,0.6,2013,0
Academic Performance (V2),PET,4.50,2,9,0.9,2013,0
Academic Performance (V2),PET,3.12,2,9,0.62,2013,0
Academic Performance (V2),PET,3.87,2,9,0.77,2013,0
Academic Performance (V2),PET,4.66,2,9,0.93,2013,0
Academic Performance (V2),PET,2.75,2,9,0.55,2013,0
Academic Performance (V2),PET,3.81,2,9,0.76,2013,0
Academic Performance (V2),PET,3.70,2,9,0.74,2013,0
Academic Performance (V2),PET,2.84,2,9,0.57,2013,0
Academic Performance (V2),PET,2.94,2,9,0.59,2013,0
Academic Performance (V2),PET,3.89,2,9,0.78,2013,0
Academic Performance (V2),PET,4.60,2,9,0.92,2013,0
Academic Performance (V2),PET,3.20,2,9,0.64,2013,0
Academic Performance (V2),PET,3.60,2,9,0.72,2013,0
Academic Performance (V2),PET,4.13,2,9,0.83,2013,0
Academic Performance (V2),PET,3.77,2,9,0.75,2013,0
Academic Performance (V2),PET,2.78,2,9,0.56,2013,0
Academic Performance (V2),PET,3.94,2,9,0.79,2013,0
Academic Performance (V2),PET,4.20,2,9,0.84,2013,0
Academic Performance (V2),PET,3.75,2,9,0.75,2013,0
Academic Performance (V2),PET,2.67,2,9,0.53,2013,0
Academic Performance (V2),PET,2.83,2,9,0.57,2013,0
Academic Performance (V2),PET,3.53,2,9,0.71,2013,0
Academic Performance (V2),PET,3.79,2,9,0.76,2013,0
Academic Performance (V2),PET,3.61,2,9,0.72,2013,0
Academic Performance (V2),PET,2.91,2,9,0.58,2013,0
Academic Performance (V2),PET,4.80,2,9,0.96,2013,0
Academic Performance (V2),PET,3.90,2,9,0.78,2013,0
Academic Performance (V2),PET,3.57,2,9,0.71,2013,0
Academic Performance (V2),PET,3.93,2,9,0.79,2013,0
Academic Performance (V2),PET,4.07,2,9,0.81,2013,0
Academic Performance (V2),PET,2.49,2,9,0.5,2013,0
Academic Performance (V2),PET,4.39,2,9,0.88,2013,0
Academic Performance (V2),PET,4.72,2,9,0.94,2013,0
Academic Performance (V2),PET,3.71,2,9,0.74,2013,0
Academic Performance (V2),PET,4.57,2,9,0.91,2013,0
Academic Performance (V2),PET,3.15,2,9,0.63,2013,0
Academic Performance (V2),PET,3.51,2,9,0.7,2013,0
Academic Performance (V2),PET,4.54,2,9,0.91,2013,0
Academic Performance (V2),PET,3.07,2,9,0.61,2013,0
Academic Performance (V2),PET,3.43,2,9,0.69,2013,0
Academic Performance (V2),PET,4.51,2,9,0.9,2013,0
Academic Performance (V2),PET,3.55,2,9,0.71,2013,0
Academic Performance (V2),PET,3.28,2,9,0.66,2014,0
Academic Performance (V2),PET,4.72,2,9,0.94,2014,0
Academic Performance (V2),PET,4.10,2,9,0.82,2014,0
Academic Performance (V2),PET,3.72,2,9,0.74,2014,0
Academic Performance (V2),PET,4.39,2,9,0.88,2014,0
Academic Performance (V2),PET,3.91,2,9,0.78,2014,0
Academic Performance (V2),PET,3.79,2,9,0.76,2014,0
Academic Performance (V2),PET,3.03,2,9,0.61,2014,0
Academic Performance (V2),PET,3.21,2,9,0.64,2014,0
Academic Performance (V2),PET,3.43,2,9,0.69,2014,0
Academic Performance (V2),PET,3.18,2,9,0.64,2014,0
Academic Performance (V2),PET,4.21,2,9,0.84,2014,0
Academic Performance (V2),PET,3.83,2,9,0.77,2014,0
Academic Performance (V2),PET,3.78,2,9,0.76,2014,0
Academic Performance (V2),PET,3.63,2,9,0.73,2014,0
Academic Performance (V2),PET,3.08,2,9,0.62,2014,0
Academic Performance (V2),PET,4.01,2,9,0.8,2014,0
Academic Performance (V2),PET,3.59,2,9,0.72,2014,0
Academic Performance (V2),PET,3.90,2,9,0.78,2014,0
Academic Performance (V2),PET,2.94,2,9,0.59,2014,0
Academic Performance (V2),PET,4.58,2,9,0.92,2014,0
Academic Performance (V2),PET,2.97,2,9,0.59,2014,0
Academic Performance (V2),PET,3.89,2,9,0.78,2014,0
Academic Performance (V2),PET,4.02,2,9,0.8,2014,0
Academic Performance (V2),PET,3.28,2,9,0.66,2014,0
Academic Performance (V2),PET,3.73,2,9,0.75,2014,0
Academic Performance (V2),PET,3.55,2,9,0.71,2014,0
Academic Performance (V2),PET,3.68,2,9,0.74,2014,0
Academic Performance (V2),PET,3.83,2,9,0.77,2014,0
Academic Performance (V2),PET,3.20,2,9,0.64,2014,0
Academic Performance (V2),PET,3.38,2,9,0.68,2014,0
Academic Performance (V2),PET,3.11,2,9,0.62,2014,0
Academic Performance (V2),PET,4.01,2,9,0.8,2014,0
Academic Performance (V2),PET,3.07,2,9,0.61,2014,0
Academic Performance (V2),PET,3.64,2,9,0.73,2014,0
Academic Performance (V2),PET,3.83,2,9,0.77,2014,0
Academic Performance (V2),PET,4.27,2,9,0.85,2014,0
Academic Performance (V2),PET,3.20,2,9,0.64,2014,0
Academic Performance (V2),PET,3.86,2,9,0.77,2014,0
Academic Performance (V2),PET,3.67,2,9,0.73,2014,0
Academic Performance (V2),PET,4.11,2,9,0.82,2014,0
Academic Performance (V2),PET,3.99,2,9,0.8,2014,0
Academic Performance (V2),PET,3.46,2,9,0.69,2014,0
Academic Performance (V2),PET,4.04,2,9,0.81,2014,0
Academic Performance (V2),PET,3.60,2,9,0.72,2014,0
Academic Performance (V2),PET,3.11,2,9,0.62,2014,0
Academic Performance (V2),PET,3.65,2,9,0.73,2014,0
Academic Performance (V2),PET,3.32,2,9,0.66,2014,0
Academic Performance (V2),PET,3.56,2,9,0.71,2014,0
Academic Performance (V2),PET,3.47,2,9,0.69,2014,0
Academic Performance (V2),PHYE,3.58,5,9,0.72,2011,0
Academic Performance (V2),PHYE,2.84,5,9,0.57,2011,0
Academic Performance (V2),PHYE,2.58,5,9,0.52,2011,0
Academic Performance (V2),PHYE,3.28,5,9,0.66,2011,0
Academic Performance (V2),PHYE,1.80,5,9,0.36,2012,0
Academic Performance (V2),PHYE,4.30,5,9,0.86,2011,0
Academic Performance (V2),PHYE,2.74,5,9,0.55,2011,0
Academic Performance (V2),PHYE,4.27,5,9,0.85,2011,0
Academic Performance (V2),PHYE,2.55,5,9,0.51,2011,0
Academic Performance (V2),PHYE,3.70,5,9,0.74,2011,0
Academic Performance (V2),PHYE,1.93,5,9,0.39,2012,0
Academic Performance (V2),PHYE,2.40,5,9,0.48,2013,0
Academic Performance (V2),PHYE,3.55,5,9,0.71,2011,0
Academic Performance (V2),PHYE,2.16,5,9,0.43,2013,0
Academic Performance (V2),PHYE,2.47,5,9,0.49,2012,0
Academic Performance (V2),PHYE,4.36,5,9,0.87,2012,0
Academic Performance (V2),PHYE,3.63,5,9,0.73,2012,0
Academic Performance (V2),PHYE,3.73,5,9,0.75,2012,0
Academic Performance (V2),PHYE,2.52,5,9,0.5,2012,0
Academic Performance (V2),PHYE,4.01,5,9,0.8,2012,0
Academic Performance (V2),PHYE,3.33,5,9,0.67,2012,0
Academic Performance (V2),PHYE,3.52,5,9,0.7,2012,0
Academic Performance (V2),PHYE,3.27,5,9,0.65,2012,0
Academic Performance (V2),PHYE,2.20,5,9,0.44,2014,0
Academic Performance (V2),PHYE,2.98,5,9,0.6,2012,0
Academic Performance (V2),PHYE,4.38,5,9,0.88,2012,0
Academic Performance (V2),PHYE,3.24,5,9,0.65,2012,0
Academic Performance (V2),PHYE,4.36,5,9,0.87,2012,0
Academic Performance (V2),PHYE,2.90,5,9,0.58,2012,0
Academic Performance (V2),PHYE,2.67,5,9,0.53,2012,0
Academic Performance (V2),PHYE,3.45,5,9,0.69,2012,0
Academic Performance (V2),PHYE,3.82,5,9,0.76,2012,0
Academic Performance (V2),PHYE,3.44,5,9,0.69,2012,0
Academic Performance (V2),PHYE,4.50,5,9,0.9,2012,0
Academic Performance (V2),PHYE,2.62,5,9,0.52,2012,0
Academic Performance (V2),PHYE,3.55,5,9,0.71,2012,0
Academic Performance (V2),PHYE,3.37,5,9,0.67,2012,0
Academic Performance (V2),PHYE,2.63,5,9,0.53,2012,0
Academic Performance (V2),PHYE,2.75,5,9,0.55,2012,0
Academic Performance (V2),PHYE,3.74,5,9,0.75,2012,0
Academic Performance (V2),PHYE,2.69,5,9,0.54,2012,0
Academic Performance (V2),PHYE,3.06,5,9,0.61,2013,0
Academic Performance (V2),PHYE,3.27,5,9,0.65,2013,0
Academic Performance (V2),PHYE,3.90,5,9,0.78,2013,0
Academic Performance (V2),PHYE,4.08,5,9,0.82,2013,0
Academic Performance (V2),PHYE,2.82,5,9,0.56,2013,0
Academic Performance (V2),PHYE,3.55,5,9,0.71,2013,0
Academic Performance (V2),PHYE,3.41,5,9,0.68,2013,0
Academic Performance (V2),PHYE,3.75,5,9,0.75,2013,0
Academic Performance (V2),PHYE,3.36,5,9,0.67,2013,0
Academic Performance (V2),PHYE,3.61,5,9,0.72,2013,0
Academic Performance (V2),PHYE,3.83,5,9,0.77,2013,0
Academic Performance (V2),PHYE,4.47,5,9,0.89,2013,0
Academic Performance (V2),PHYE,3.24,5,9,0.65,2013,0
Academic Performance (V2),PHYE,3.36,5,9,0.67,2013,0
Academic Performance (V2),PHYE,3.73,5,9,0.75,2013,0
Academic Performance (V2),PHYE,3.97,5,9,0.79,2013,0
Academic Performance (V2),PHYE,4.30,5,9,0.86,2013,0
Academic Performance (V2),PHYE,4.38,5,9,0.88,2013,0
Academic Performance (V2),PHYE,3.64,5,9,0.73,2013,0
Academic Performance (V2),PHYE,3.24,5,9,0.65,2013,0
Academic Performance (V2),PHYE,2.31,5,9,0.46,2013,0
Academic Performance (V2),PHYE,3.33,5,9,0.67,2013,0
Academic Performance (V2),PHYE,2.36,5,9,0.47,2014,0
Academic Performance (V2),PHYE,4.34,5,9,0.87,2013,0
Academic Performance (V2),PHYE,3.51,5,9,0.7,2013,0
Academic Performance (V2),PHYE,3.27,5,9,0.65,2014,0
Academic Performance (V2),PHYE,3.82,5,9,0.76,2014,0
Academic Performance (V2),PHYE,4.22,5,9,0.84,2014,0
Academic Performance (V2),PHYE,3.68,5,9,0.74,2014,0
Academic Performance (V2),PHYE,3.06,5,9,0.61,2014,0
Academic Performance (V2),PHYE,3.04,5,9,0.61,2014,0
Academic Performance (V2),PHYE,4.06,5,9,0.81,2014,0
Academic Performance (V2),PHYE,3.60,5,9,0.72,2014,0
Academic Performance (V2),PHYE,3.59,5,9,0.72,2014,0
Academic Performance (V2),PHYE,4.30,5,9,0.86,2014,0
Academic Performance (V2),PHYE,3.86,5,9,0.77,2014,0
Academic Performance (V2),PHYE,3.55,5,9,0.71,2014,0
Academic Performance (V2),PHYE,4.01,5,9,0.8,2014,0
Academic Performance (V2),PHYE,3.98,5,9,0.8,2014,0
Academic Performance (V2),PHYE,4.19,5,9,0.84,2014,0
Academic Performance (V2),PHYE,3.33,5,9,0.67,2014,0
Academic Performance (V2),PHYR,2.69,5,9,0.54,2012,0
Academic Performance (V2),PHYR,4.37,5,9,0.87,2012,0
Academic Performance (V2),PHYR,3.09,5,9,0.62,2012,0
Academic Performance (V2),PHYR,3.83,5,9,0.77,2012,0
Academic Performance (V2),PHYR,3.53,5,9,0.71,2012,0
Academic Performance (V2),PHYR,3.13,5,9,0.63,2013,0
Academic Performance (V2),PHYR,3.53,5,9,0.71,2013,0
Academic Performance (V2),PHYR,4.28,5,9,0.86,2013,0
Academic Performance (V2),PHYR,3.27,5,9,0.65,2013,0
Academic Performance (V2),PHYR,2.94,5,9,0.59,2013,0
Academic Performance (V2),PHYR,4.09,5,9,0.82,2013,0
Academic Performance (V2),PHYR,2.89,5,9,0.58,2013,0
Academic Performance (V2),PHYR,3.32,5,9,0.66,2013,0
Academic Performance (V2),PHYR,2.47,5,9,0.49,2013,0
Academic Performance (V2),PHYR,4.41,5,9,0.88,2013,0
Academic Performance (V2),PHYR,3.71,5,9,0.74,2013,0
Academic Performance (V2),PHYR,2.13,5,9,0.43,2014,0
Academic Performance (V2),PHYR,2.90,5,9,0.58,2013,0
Academic Performance (V2),PHYR,3.83,5,9,0.77,2013,0
Academic Performance (V2),PHYR,4.46,5,9,0.89,2014,0
Academic Performance (V2),PHYR,3.88,5,9,0.78,2014,0
Academic Performance (V2),PHYR,3.25,5,9,0.65,2014,0
Academic Performance (V2),PHYR,3.99,5,9,0.8,2014,0
Academic Performance (V2),PHYR,3.28,5,9,0.66,2014,0
Academic Performance (V2),PHYR,3.30,5,9,0.66,2014,0
Academic Performance (V2),PHYR,3.63,5,9,0.73,2014,0
Academic Performance (V2),PHYG,3.73,5,9,0.75,2011,0
Academic Performance (V2),PHYG,2.84,5,9,0.57,2011,0
Academic Performance (V2),PHYG,3.22,5,9,0.64,2011,0
Academic Performance (V2),PHYG,3.46,5,9,0.69,2011,0
Academic Performance (V2),PHYG,1.88,5,9,0.38,2014,0
Academic Performance (V2),PHYG,2.95,5,9,0.59,2012,0
Academic Performance (V2),PHYG,2.70,5,9,0.54,2012,0
Academic Performance (V2),PHYG,2.92,5,9,0.58,2012,0
Academic Performance (V2),PHYG,2.72,5,9,0.54,2013,0
Academic Performance (V2),PHYG,2.32,5,9,0.46,2013,0
Academic Performance (V2),PHYG,3.51,5,9,0.7,2012,0
Academic Performance (V2),PHYG,3.13,5,9,0.63,2012,0
Academic Performance (V2),PHYG,4.32,5,9,0.86,2012,0
Academic Performance (V2),PHYG,2.78,5,9,0.56,2012,0
Academic Performance (V2),PHYG,2.55,5,9,0.51,2012,0
Academic Performance (V2),PHYG,4.23,5,9,0.85,2012,0
Academic Performance (V2),PHYG,3.99,5,9,0.8,2012,0
Academic Performance (V2),PHYG,3.50,5,9,0.7,2012,0
Academic Performance (V2),PHYG,3.52,5,9,0.7,2012,0
Academic Performance (V2),PHYG,2.46,5,9,0.49,2014,0
Academic Performance (V2),PHYG,2.51,5,9,0.5,2012,0
Academic Performance (V2),PHYG,3.47,5,9,0.69,2012,0
Academic Performance (V2),PHYG,2.61,5,9,0.52,2013,0
Academic Performance (V2),PHYG,2.15,5,9,0.43,2014,0
Academic Performance (V2),PHYG,3.62,5,9,0.72,2013,0
Academic Performance (V2),PHYG,3.85,5,9,0.77,2013,0
Academic Performance (V2),PHYG,2.27,5,9,0.45,2014,0
Academic Performance (V2),PHYG,4.27,5,9,0.85,2013,0
Academic Performance (V2),PHYG,3.45,5,9,0.69,2013,0
Academic Performance (V2),PHYG,4.38,5,9,0.88,2013,0
Academic Performance (V2),PHYG,3.62,5,9,0.72,2013,0
Academic Performance (V2),PHYG,3.49,5,9,0.7,2013,0
Academic Performance (V2),PHYG,4.18,5,9,0.84,2013,0
Academic Performance (V2),PHYG,2.91,5,9,0.58,2013,0
Academic Performance (V2),PHYG,3.66,5,9,0.73,2013,0
Academic Performance (V2),PHYG,4.56,5,9,0.91,2014,0
Academic Performance (V2),PHYG,4.18,5,9,0.84,2014,0
